	id	sentence	Past	Future
578	Roosevelt_1906_230	Rebates, for instance, are as often due to the pressure of big shippers (as was shown in the investigation of the Standard Oil Company and as has been shown since by the investigation of the tobacco and sugar trusts) as to the initiative of big railroads.	1.0	0.0
579	Nixon_1972_21	Much of this is legislation which I proposed in 1969, in 1970, and also in the first session of this 92d Congress and on which I feel it is essential that action be completed this year.	1.0	0.0
580	Roosevelt_1905_768	What is needed now and without delay is an appropriation by the Congress to meet the current and accruing expenses of the commission.	0.0	1.0
581	Roosevelt_1944_134	Several alleged reasons have prevented the enactment of legislation which would preserve for our soldiers and sailors and marines the fundamental prerogative of citizenship--the right to vote.	1.0	1.0
582	Eisenhower_1954_142	THE BUDGET  I shall submit to the Congress on January 21 the first budget prepared by this Administration, for the period July 1, 1954, through June 1955.	0.0	1.0
583	Eisenhower_1956_360	I recommend that the number of persons admitted to this country annually be based not on the 1920 census but on the latest, the 1950 census.	1.0	1.0
584	Clinton_1994_359	When the earth shook and fires raged in California; when I saw the Mississippi deluge the farmlands of the Midwest in a 500 year flood; when the century's bitterest cold swept from North Dakota to Newport News it seemed as though the world itself was coming apart at the seams.	1.0	0.0
585	Roosevelt_1903_128	After unavailing attempts to reach an understanding through a Joint High Commission, followed by prolonged negotiations, conducted in an amicable spirit, a convention between the United States and Great Britain was signed, January 24, 1903, providing for an examination of the subject by a mixed tribunal of six members, three on a side, with a view to its final disposition.	1.0	0.0
586	Obama_2015_278	But you know what, I know a lot of really good scientistsat NASA and at NOAA and at our major universities.	0.0	0.0
587	Bush_2003_150	We've intensified security at the borders and ports of entry, posted more than 50,000 newly trained Federal screeners in airports, begun inoculating troops and first- responders against smallpox, and are deploying the Nation's first early warning network of sensors to detect biological attack.	1.0	0.0
588	Eisenhower_1956_79	In the Near East we shall spare no effort in seeking to promote a fair solution of the tragic dispute between the Arab States and Israel, all of whom we want as our friends.	0.0	1.0
589	Wilson_1914_63	The Government must open these gates of trade, and open them wide; open them before it is altogether profitable to open them, or altogether reasonable to ask private capital to open them at a venture.	0.0	1.0
590	Hoover_1929_91	The United States denied itself any participation in the war settlement of general reparations and our claims are comparatively small in amount.	1.0	0.0
591	Roosevelt_1908_90	It lies in having the power insufficiently concentrated, so that no one can be held responsible to the people for its use.	0.0	0.0
592	Truman_1949_62	Second, to grant authority to regulate speculation on the commodity exchanges.	0.0	0.0
593	Coolidge_1926_81	The National Government is justified in putting forth every effort to make the open country a desirable place to live.	1.0	1.0
594	Bush_2007_29	I ask you to make the same commitment.	0.0	1.0
595	Wilson_1918_42	We are about to give order and organization to this peace not only for ourselves but for the other peoples of the world as well, so far as they will suffer us to serve them.	0.0	1.0
596	Clinton_2000_225	Over the last six months, I have traveled to many of them--joined by many of you, and many far-sighted business people--to shine a spotlight on the enormous potential in communities from Appalachia to the Mississippi Delta, from Watts to the Pine Ridge Indian Reservation.	0.0	1.0
597	Nixon_1971_184	This can be the Congress that reformed a welfare system that has robbed recipients of their dignity and robbed States and cities of their resources.	0.0	1.0
598	Obama_2016_141	And that's why the third big question we have to answer is how to keep America safe and strong without either isolating ourselves or trying to nation-build everywhere there's a problem.	0.0	1.0
599	Roosevelt_1941_6	We had even engaged in two wars with European nations and in a number of undeclared wars in the West Indies, in the Mediterranean and in the Pacific for the maintenance of American rights and for the principles of peaceful commerce.	1.0	0.0
600	Roosevelt_1904_487	When there was insurrection in the Philippines we kept the Army at the maximum.	1.0	0.0
601	Carter_1981_911	This attempt to subjugate an independent, non-aligned Islamic people is a callous violation of international law and the United Nations Charter, two fundamentals of international order.	1.0	0.0
602	Bush_2006_224	Yet many Americans, especially parents, still have deep concerns about the direction of our culture and the health of our most basic institutions.	1.0	1.0
603	Taft_1912_366	The historical policy of the United States of carrying its regiments during time of peace at half strength has no application to our foreign garrisons.	1.0	0.0
604	Bush_2008_210	And tonight in this hallowed chamber, with the American people as our witness, we make you a solemn pledge: In the fight ahead, you will have all you need to protect our nation.	0.0	1.0
605	Coolidge_1925_215	It is obvious that the remaining settlements, which will undoubtedly be made, will bring this sum up to an amount which will more than equal the principal due on our present national debt.	0.0	1.0
606	Obama_2010_127	Meanwhile, China's not waiting to revamp its economy.	0.0	1.0
607	Roosevelt_1903_175	Moreover, it should be borne in mind that shipping represents, internationally speaking, a much more generalized species of private property than is the case with ordinary property on land--that is, property found at sea is much less apt than is the case with property found on land really to belong to any one nation.	0.0	0.0
608	Roosevelt_1905_324	All that this country desires is that the other republics on this continent shall be happy and prosperous; and they cannot be happy and prosperous unless they maintain order within their boundaries and behave with a just regard for their obligations toward outsiders.	0.0	1.0
609	Coolidge_1923_183	Such an effort is to be commended.	1.0	0.0
610	Bush_2004_184	Amazing medical technologies are improving and saving lives.	0.0	0.0
611	Truman_1953_193	We realized that if we and our allies did not have military strength to meet the growing Soviet military threat, we would never have the opportunity to carry forward our efforts to build a peaceful world of law and order--the only environment in which our free institutions could survive and flourish.	1.0	1.0
612	Wilson_1919_83	You have made available funds with which to carry on this campaign, but there is no provision in the law authorizing their expenditure for the purpose of making the public fully informed about the efforts of the Government.	1.0	0.0
